,acc,loss,val_acc,val_loss,lr
0,0.03076923084564698,3.609969631830851,0.020460358056265986,3.6078529729867532,
1,0.06153846153846154,3.5887907223823743,0.0767263428253286,3.6014725710729807,
2,0.08717948717948718,3.5593030477181458,0.07416879806829535,3.5770975738535147,
3,0.09743589743589744,3.5218124157343156,0.05626598476906262,3.5735785522119468,
4,0.09230769230769231,3.483763566383949,0.07416879806829535,3.5192637327686906,
5,0.11025641040924268,3.4290537748581325,0.07161125331126211,3.5000676224603677,
6,0.11538461538461539,3.3802988896003137,0.09207161136752809,3.4343263993177877,
7,0.12051282051282051,3.3170654309101595,0.07161125331126211,3.395626889470288,
8,0.12564102564102564,3.27523357073466,0.07416879806829535,3.39501201039385,
9,0.14102564102564102,3.219026663364508,0.08951406661049484,3.3078902365301577,
10,0.15641025648667262,3.1639054995316727,0.08951406661049484,3.281148062337695,
11,0.14358974358974358,3.104056148039989,0.10485933515269433,3.194077599688869,
12,0.1717948717948718,3.047716129743136,0.11764705893786057,3.134222966020979,
13,0.1641025641789803,2.9906806542323188,0.12020460369489382,3.133200833254763,
14,0.16410256425539652,2.9318712173364103,0.1253196932089603,3.099084907175635,
15,0.18974358982000594,2.903460349792089,0.1355498722370933,2.977519510956981,
16,0.2,2.846985754599938,0.14322250650819304,2.9345596982999838,
17,0.2,2.8342600321158384,0.17391304359259202,2.9194980881098287,
18,0.22564102571744185,2.7718715264247016,0.15345268553632604,2.8904565758717333,
19,0.23333333348616575,2.7269954571357142,0.1457800512652263,3.044779931797701,
20,0.22564102564102564,2.7211271286010743,0.18158567797802294,2.803409144091789,
21,0.2205128205892367,2.688311905738635,0.15856777505039255,2.8767353811532335,
22,0.25384615399898625,2.6459752779740553,0.16368286456445905,2.960110674733701,
23,0.24615384623026237,2.6234883858607367,0.17902813310665852,2.8528285715586086,
24,0.2205128205892367,2.633661168660873,0.23273657296624634,2.662138878536956,
25,0.2743589744353906,2.582286834716797,0.19181585689182476,2.8236273944835224,
26,0.26153846169129397,2.5698352239070794,0.21483375966701362,2.655479121391121,
27,0.271794871871288,2.537267709389711,0.2097186701910575,2.7043751627587906,
28,0.2846153846153846,2.4926292407207,0.23017902836165466,2.582744621559787,
29,0.2820512823569469,2.5058829808846497,0.17647058834962528,2.873649069720217,
30,0.28205128220411446,2.4915415971707073,0.20716112539591386,2.7770289545473843,
31,0.2692307692307692,2.45277117337936,0.17902813310665852,2.766914956100152,
32,0.2794871796400119,2.4335634891803446,0.2429667523754832,2.5296423642531685,
33,0.284615384768217,2.4170482348173095,0.23273657296624634,2.5554240859682906,
34,0.3,2.3827824861575397,0.20204603588184739,2.5865187504712273,
35,0.31282051297334523,2.389704469534067,0.1713554987974484,2.945666280853779,
36,0.3000000000764162,2.366858190145248,0.26598465518878245,2.4447837686904554,
37,0.312820512896929,2.3479901912884835,0.2199488491810801,2.69927087464296,
38,0.3179487181015504,2.320395429317768,0.16112531980742578,2.9347031829912034,
39,0.31025641033282647,2.3481968745207173,0.21483375966701362,2.6231457650509027,
40,0.3333333334097495,2.288578879527557,0.2276214836046214,2.464632351989941,
41,0.33589743597385213,2.283450766098805,0.21994884956218397,2.4705820205571403,
42,0.3230769230769231,2.2620985556871465,0.2301790282092131,2.613211535431845,
43,0.33589743597385213,2.2433537691067427,0.21227621529108423,2.5460801222135343,
44,0.3717948719477042,2.210626404102032,0.2813299237309819,2.352025455526074,
45,0.3589743590507752,2.20950923821865,0.17647058846395644,2.72625868033875,
46,0.34615384630667856,2.2168967821659185,0.27109974432174505,2.2991235009239763,
47,0.3384615385379547,2.166173514341697,0.20204603603428892,2.5208049701607744,
48,0.343589743742576,2.2071569919586183,0.30946291590590613,2.310492479892643,
49,0.3589743591271914,2.1531119847909,0.28900255784964013,2.3354739127561563,
50,0.3641025642553965,2.1289033639125337,0.2966751922731814,2.2706247141294162,
51,0.3487179487179487,2.1205770107416004,0.28132992334987805,2.2941478161555726,
52,0.3717948719477042,2.0970981072156856,0.2634271104317492,2.414213679940499,
53,0.3666666669723315,2.112457121335543,0.3324808187192053,2.2233131294665127,
54,0.38974358989642216,2.071328845390907,0.2634271104317492,2.2900995763061602,
55,0.37692307722874174,2.075632730508462,0.2992327370302147,2.347838618871196,
56,0.3641025642553965,2.05652163150983,0.2250639386951466,2.691197499594725,
57,0.387179487485152,2.0470185175920146,0.32480818460054717,2.1706382627682306,
58,0.3923076924605247,2.037641017864912,0.2506393864179206,2.337228184160979,
59,0.39487179502462727,2.031439389937963,0.3248081842194433,2.135018127653605,
60,0.38461538469180084,1.9723913963024433,0.30946291605834764,2.2152296948006085,
61,0.38974358974358975,1.9869125464023687,0.37851662419336224,2.1280309571634475,
62,0.4025641026405188,1.996000385284424,0.3452685426568131,2.2421701722742653,
63,0.40512820520462134,1.9559632179064628,0.2608695652936121,2.4357874872129592,
64,0.4641025641025641,1.9074996740390093,0.2890025576209778,2.367140613553469,
65,0.42051282066565293,1.934728319828327,0.3529411769279129,2.1833273733363434,
66,0.4153846154610316,1.8966842186756623,0.31713555017700584,2.312407618593377,
67,0.45384615415181867,1.9039073045437152,0.32992327373350977,2.1583541552429004,
68,0.42564102579385804,1.9037952967179128,0.3069053713013144,2.187226029308251,
69,0.4153846150789505,1.8953813302211273,0.30946291605834764,2.220726919601031,
70,0.4282051282815444,1.8726688825167142,0.3529411769279129,2.114525031555644,
71,0.4179487181015504,1.8726543554892907,0.3145780051913103,2.194238757538369,
72,0.44358974389540845,1.8349941748839158,0.3324808187192053,2.1231120712007097,
73,0.43846153846153846,1.8591180825844789,0.3913043482834116,2.04835208450132,
74,0.43333333348616576,1.805104813208947,0.3324808188716469,2.190202786489521,
75,0.4358974360502683,1.8236185954167292,0.3273657293575804,2.12613490261995,
76,0.4205128205128205,1.8462381748052743,0.3273657293575804,2.150191026270542,
77,0.4230769230769231,1.7869194862170097,0.3427109978997799,2.177847010705172,
78,0.4410256407199762,1.7779651238368108,0.43222506424350204,1.9977418598921404,
79,0.4794871794871795,1.7201419732509515,0.25831202068902037,2.3248277747112773,
80,0.4410256413313059,1.7834495299901718,0.3708439902271456,2.0747951711230264,
81,0.4743589745118068,1.7533067104143973,0.37595907958877056,2.1107087351781937,
82,0.4564102565630888,1.731858509626144,0.33759590823327185,2.1688426373254917,
83,0.5153846150789505,1.6894661579376613,0.3529411767754713,2.0727667793288562,
84,0.47692307692307695,1.721527931629083,0.2659846548076786,2.354638679558054,
85,0.4820512822041145,1.7574025520911583,0.3989769824020698,1.938886503734247,
86,0.4794871796400119,1.6585162187233948,0.37595907936010825,2.064912493576479,
87,0.4846153846153846,1.7098346734658265,0.2583120205365788,2.5254358635534104,
88,0.5076923076923077,1.6630056479038335,0.4168797957013025,1.969887340160282,
89,0.49230769246052475,1.6735068241755167,0.3017902817872479,2.241750358315685,
90,0.4769230772287418,1.6769960067211054,0.3401534529903051,2.1139890171987625,
91,0.49743589751231365,1.6591942481505566,0.38618925838824125,2.0355805588500275,
92,0.48205128205128206,1.6724499036104252,0.3094629158296853,2.0621356860451074,
93,0.5076923076923077,1.613774423721509,0.4450127880286683,1.8000802234615512,
94,0.48717948717948717,1.675427884933276,0.32736572897647653,2.108374237099572,
95,0.48717948748515205,1.6732744944401277,0.36061381119901265,2.0031851362389372,
96,0.5051282052810375,1.608849750420986,0.4168797957013025,1.8935185149502571,
97,0.49743589743589745,1.624642988351675,0.4271099745007732,1.90049976369609,
98,0.5051282054338699,1.5902603021034827,0.3708439902271456,1.930163893858185,
99,0.5179487182543828,1.565765980573801,0.2992327370302147,2.1883247691347165,
100,0.5384615384615384,1.5663201851722521,0.42966751925780644,1.8261964970537463,
101,0.5076923077687239,1.6107054233551026,0.36828644547011236,1.9232057686656943,
102,0.510256410562075,1.5727175571979621,0.40409207206857783,1.9821363974105366,
103,0.5538461538461539,1.5365995847261869,0.2838874681069113,2.3537184600634955,
104,0.49743589751231365,1.5698934286068646,0.3401534529903051,2.1251361873143773,
105,0.5384615385379546,1.5516652412903615,0.32225063946241,2.1081050564261044,
106,0.5307692307692308,1.5407123865225376,0.3989769824020698,1.9134966717351733,
107,0.5307692307692308,1.5173320599091358,0.4219948850629275,1.9010774584682397,
108,0.4948717948717949,1.610363836777516,0.4040920719161363,1.8894311836003648,
109,0.5102564102564102,1.5147974411646525,0.4168797957013025,1.8744676152763464,
110,0.5076923077687239,1.4963125485640305,0.332480818490543,2.2569682720067252,
111,0.5000000003056648,1.5383196146060258,0.42710997457699396,1.8130426963271997,
112,0.5538461541518187,1.4788268975722485,0.4245524298199607,1.7737306609483021,
113,0.5461538461538461,1.448126672475766,0.34015345276164277,1.9999248176584463,
114,0.5307692310748956,1.5017765794044886,0.4245524299724023,1.8225946136752662,
115,0.5358974360502683,1.520508362696721,0.39641943779747807,1.9343443983960944,
116,0.5333333333333333,1.4883380957138843,0.43989769851460175,1.767219567085471,
117,0.5230769230769231,1.4762066128926399,0.48337595923172544,1.6909601452100613,
118,0.5076923073866428,1.4802942905670557,0.3708439900747041,2.036623281591079,
119,0.5179487182543828,1.4871423868032603,0.43222506439594355,1.836640356446776,
120,0.543589743742576,1.4717262390332344,0.4450127880286683,1.7102107437675262,
121,0.5538461541518187,1.4257787325443365,0.3708439900747041,1.8573800517470025,
122,0.5538461541518187,1.4647790120198176,0.3734015348317373,1.9653789398005552,
123,0.5333333333333333,1.469618258720789,0.4859335039887587,1.6432890018538746,
124,0.5615384615384615,1.4150566205000266,0.42455243012484384,1.747515694107241,
125,0.5256410256410257,1.4197311144608717,0.40664961682561107,1.8450174517643727,
126,0.5564102564102564,1.4119920975122697,0.4552429672092428,1.7371320599485236,
127,0.5538461538461539,1.416888297521151,0.3145780051913103,2.377006296611503,
128,0.5641025641025641,1.4297263860702514,0.46547314608493423,1.6596104240478458,
129,0.5666666668194991,1.3955628511233207,0.4450127881811098,1.826959845964866,
130,0.5153846156902803,1.368481096243247,0.3938618928880033,2.0409520483382826,
131,0.5743589746646393,1.3790172051160763,0.38618925861690356,1.9412121449590034,
132,0.5564102564866726,1.383095259544177,0.44757033263325996,1.742813529565816,
133,0.553846153540489,1.3969308043137574,0.46803069084196747,1.6371084344966331,
134,0.5538461538461539,1.3486454260654939,0.4271099748818771,1.8108858970729895,
135,0.5641025641789803,1.3461646012770825,0.4578005118138345,1.6767650798458578,
136,0.5358974358974359,1.3673372051654717,0.473145780356034,1.6739210291286868,
137,0.5846153847682171,1.3510175209779005,0.3759590797412121,2.030335013518858,
138,0.5769230769230769,1.3355594555536905,0.48593350414120023,1.648040864321277,
139,0.5820512820512821,1.318457275781876,0.31457800557241417,2.186428147508665,
140,0.587179487485152,1.3326844808382865,0.4347826090005353,1.6587235163849638,
141,0.5871794871794872,1.3189427987123148,0.4194373406107773,1.8442347647283999,
142,0.5461538462302624,1.4175254192107762,0.4552429672092428,1.7431568425634634,
143,0.5923076923076923,1.2898635411873842,0.41943734022967344,1.8737163101620686,
144,0.5487179487179488,1.3308518171310424,0.4092071614302028,1.8150371447243654,
145,0.5846153843097198,1.3372023289020245,0.4910485935028252,1.566308512559632,
146,0.5923076926133571,1.2664512166610131,0.4271099747294355,1.8022585573708614,
147,0.553846153540489,1.2974393759018337,0.46291560117545943,1.6661407391128638,
148,0.5743589744353905,1.30324839139596,0.40409207168747396,1.9777701440674569,
149,0.5923076923076923,1.2706029427357208,0.46547314593249267,1.7016819768854419,
150,0.5820512822041145,1.3273591830180242,0.47826086987010047,1.6701143156841893,
151,0.5794871795635957,1.263899630155319,0.4271099748818771,1.7663786016461793,
152,0.5743589746646393,1.3241212456654279,0.4347826090005353,1.723922143811765,
153,0.5820512822041145,1.2686617356080276,0.3529411769279129,2.180417579458193,
154,0.6153846156902802,1.2369857867558798,0.31202046043427706,2.3492003154876593,
155,0.6025641022584377,1.2731072243971702,0.4757033249606257,1.6184931194690793,
156,0.6000000003056648,1.244904006444491,0.3554987216849461,2.0429840243381,
157,0.5794871791815146,1.290914275096013,0.46547314608493423,1.6620658933354155,
158,0.5692307689251044,1.304193381468455,0.4910485936552667,1.5873641696427485,
159,0.6230769230769231,1.2053627998400958,0.27109974432174505,2.7955624545016864,
160,0.5999999996943352,1.2351387525216126,0.3810741692552786,1.8936911360991886,
161,0.5923076920020275,1.2338034923260028,0.49616368316933324,1.539766613937095,
162,0.6,1.2433504379712619,0.49616368316933324,1.663033379008398,
163,0.6128205131261777,1.1991651901831994,0.4808184144746922,1.5905572607389191,
164,0.5743589746646393,1.25975557749088,0.4808184146271337,1.5831080438840726,
165,0.6102564102564103,1.19791391873971,0.3657289007130791,2.2272223112223397,
166,0.5846153846153846,1.228116311171116,0.4603580567233093,1.7169527126395183,
167,0.6102564102564103,1.1739276396922576,0.48849104889823347,1.5629332562541718,
168,0.6076923073866428,1.2091040562360715,0.4603580564184262,1.7209314383814096,
169,0.60512820543387,1.2083726124885754,0.38618925838824125,2.088322720869118,
170,0.6230769230769231,1.1735743064146775,0.4245524299724023,1.7596351438776001,
171,0.6615384618441263,1.127929675579071,0.3350383632475763,2.2213696814559,
172,0.6102564102564103,1.1830357215343377,0.31969309508648064,2.3746673002877197,
173,0.5769230769230769,1.2679891754419377,0.5115089515590912,1.58370370434983,
174,0.6384615384615384,1.1394276404992127,0.4322250640910605,1.7560846009827635,
175,0.5974358977415622,1.2008492833528763,0.49616368316933324,1.6468524638649142,
176,0.5974358975887298,1.1847672364650628,0.4603580564184262,1.6670066502393055,
177,0.6153846156902802,1.1962857313645192,0.43222506424350204,1.7991412416138612,
178,0.6333333334097495,1.1348128703924325,0.37595907958877056,1.968640171810794,
179,0.6333333336389981,1.1181565507864342,0.5140664963161244,1.5002657902210266,
180,0.6230769227712583,1.1517342313742027,0.49616368316933324,1.6026454961208432,
181,0.5846153849210495,1.213926433905577,0.5166240412255992,1.5668501782295343,
182,0.6128205128205129,1.125207470013545,0.5012787725309582,1.5356696964529775,
183,0.628205128510793,1.1191747439213289,0.5038363175928745,1.5666006269967159,
184,0.6230769227712583,1.1377821439351792,0.4987212277739249,1.5942207617527993,
185,0.6128205129733453,1.144344681959886,0.39897698255451136,1.8619393348084081,
186,0.6076923073866428,1.1738059389285551,0.4373401537575685,1.7279032485564347,
187,0.6487179487179487,1.101574449050121,0.44245524342407655,1.7127399249454898,
188,0.5794871794871795,1.160084080696106,0.4757033249606257,1.6064750937854542,
189,0.6538461541518187,1.0953915513478794,0.5345268546772735,1.5196065588680374,
190,0.646153846459511,1.1253167996039757,0.4578005118138345,1.6416968364849724,
191,0.6333333336389981,1.1091948607029058,0.4066496166731695,1.8772994749381413,
192,0.6102564104092427,1.1372873495786617,0.46547314608493423,1.7454897610427778,
193,0.6307692310748956,1.0964629026559682,0.48849104889823347,1.5896151049057845,
194,0.6128205128205129,1.1162871452478262,0.49104859380770827,1.7239117195539158,
195,0.6487179487179487,1.1048846581043341,0.4092071614302028,1.7929143536731105,
196,0.6205128208184854,1.109606476013477,0.5421994887959317,1.4893956609699122,
197,0.6333333336389981,1.097380134386894,0.4961636830168917,1.5659428398932338,
198,0.6666666663610018,1.047478435589717,0.48849104889823347,1.5819081369873202,
199,0.6128205125148479,1.1112489677392519,0.452685422299768,1.6581333008263728,
200,0.6230769232297555,1.1049165004338974,0.4654731462373758,1.751460590935729,
201,0.6512820515877161,1.0262273005950144,0.45268542214732643,1.6948662008470892,
202,0.6512820515877161,1.1068448623021443,0.3913043479023077,2.0459226327174154,
203,0.6435897432840787,1.066570567779052,0.5473145783099982,1.4901147535085069,
204,0.6179487176430531,1.0844498940003224,0.53964194419134,1.453060277435176,
205,0.6230769230769231,1.0850624399307447,0.5089514069544995,1.6167851788613496,
206,0.6307692307692307,1.0626402078530728,0.5370843991294236,1.476694757523744,
207,0.6820512823569469,1.0022304009168577,0.49616368316933324,1.5511439044762145,
208,0.6589743592800238,1.0716493939742064,0.42455243012484384,1.8661443598739935,
209,0.6410256407199761,1.0612050686127101,0.503836317440433,1.56410140683279,
210,0.6358974362031008,1.0531574664971768,0.5498721230670315,1.4928797475822138,
211,0.6435897435897436,1.0692145304802136,0.5421994887959317,1.4619361550911614,
212,0.7102564105620751,0.946751614411672,0.483375959384167,1.6510468605534194,
213,0.6641025641025641,1.0442720199242617,0.38363171401231183,1.9313851320530142,
214,0.628205128510793,1.0732079059649737,0.43222506424350204,1.7447093392881896,
215,0.6461538461538462,1.049527781437605,0.49104859380770827,1.5937105057489536,
216,0.6641025644082289,1.0103658721997189,0.5166240412255992,1.5091559957055485,
217,0.687179487485152,0.9696297813684512,0.5626598466997561,1.41881503930787,
218,0.6512820515877161,1.0160865569726014,0.48849104889823347,1.5845771229175656,
219,0.6615384618441263,1.0002220905744112,0.3861892587693451,2.1214323107848694,
220,0.6333333333333333,1.0732363303502401,0.4808184146271337,1.6393147255758496,
221,0.6641025641025641,1.014895840180226,0.5345268543723904,1.5162444578107361,
222,0.6487179484122839,1.0286156455675761,0.4808184144746922,1.6654697598703683,
223,0.684615384768217,0.9595993463809673,0.5319693096153572,1.5084006827505654,
224,0.6948717948717948,0.9698219446035532,0.473145780356034,1.6690682252044873,
225,0.6897435894379249,0.9776067122434958,0.5677749363662642,1.4952238869789007,
226,0.653846153540489,1.028528159398299,0.452685422299768,1.768002925321574,
227,0.6410256407199761,1.0275732002197169,0.5268542201012907,1.5282862267225905,
228,0.6641025644082289,1.0206206388962575,0.5319693097677987,1.519126713733234,
229,0.6820512820512821,0.9898005829407619,0.5345268543723904,1.4621222534447984,
230,0.6717948717948717,0.9825062690637051,0.48593350414120023,1.606629069046596,
231,0.6846153843097198,0.9825017186311575,0.47058823559900076,1.6277982185563773,
232,0.6871794868738224,0.9354705648544507,0.5370843991294236,1.5428264647188699,
233,0.6820512823569469,0.9409080957755064,0.47314578050847556,1.8223085016240854,
234,0.6461538461538462,1.0426326170945779,0.5166240413780407,1.5790143906307952,
235,0.684615384768217,0.9273801241165552,0.45268542245220955,1.8033115104641146,
236,0.6512820513584675,1.0306332734914927,0.3631713558036043,2.233515847674416,
237,0.6666666663610018,1.0039730606934962,0.5447570334005234,1.3996225231138946,
238,0.6974358977415622,0.9606200832587022,0.47826086971765897,1.6320220087190418,
239,0.7205128208184853,0.9375216988416818,0.4757033248844049,1.6832500863867952,
240,0.6538461539989863,1.0203349877626469,0.41432225071560697,2.132446693947248,
241,0.6538461541518187,1.0149718678914583,0.5498721230670315,1.5319390644502762,
242,0.6743589746646392,0.9451295571449475,0.46803069084196747,1.7139003578659213,
243,0.7128205129733453,0.9337157671268169,0.4757033252655088,1.6968699562580078,
244,0.6615384616912939,1.007984652886024,0.41943734022967344,2.1287596518426297,
245,0.7051282048225402,0.9110862683027219,0.5370843991294236,1.4826090062975579,
246,0.69487179456613,0.9150413574316563,0.5115089517115327,1.627187096859183,
247,0.7128205131261777,0.9264208050874564,0.5115089518639743,1.51788852525794,
248,0.687179487485152,0.9360472397926526,0.534526854524832,1.52497353517186,
249,0.6769230772287418,0.9660966063157106,0.5370843992818652,1.5149788797054144,
250,0.7025641025641025,0.9260457986440414,0.5089514068020579,1.5720430307680993,
251,0.676923076617412,0.8995036131296402,0.5524296676716232,1.494392175198821,
252,0.643589743742576,1.0043242552341558,0.483375959384167,1.7196872398981353,
253,0.6871794871794872,0.8712558119724958,0.5191815859826324,1.5155441526256863,
254,0.7153846153846154,0.9050710598627726,0.4961636833217748,1.5785671269802182,
255,0.7051282051282052,0.876215533568309,0.4833759595366085,1.5993085971573735,
256,0.7153846150789506,0.9209471641442715,0.5294117650107655,1.4540202826490183,
257,0.6794871797928443,0.9872611577694232,0.4373401537575685,1.8908878959658202,
258,0.7153846150789506,0.8980205751382387,0.5959079286936299,1.3668966271993144,
259,0.7000000003056649,0.9305355053681593,0.5140664963161244,1.548341692865962,
260,0.7025641022584377,0.8920294929773379,0.519181586135074,1.5417458390640786,
261,0.6923076923076923,0.9012889690888234,0.457800511966276,1.7509234286940005,
262,0.6820512822041145,0.9111109556295933,0.5575447573381311,1.3848205913058327,
263,0.6923076924605247,0.9093949910921928,0.534526854524832,1.576594323453391,
264,0.7000000003056649,0.8932293341710017,0.5038363175928745,1.6399570657774005,
265,0.6897435897435897,0.8591586498113779,0.37851662449824536,2.131981756681067,
266,0.6512820512820513,0.9599101989697187,0.4961636833217748,1.5897269976108581,
267,0.7230769230769231,0.8364454153256539,0.5447570335529649,1.4595897182479234,
268,0.712820512514848,0.8655693476016705,0.5421994887959317,1.437249608509376,
269,0.7,0.9039878533436702,0.5370843994343067,1.5995768839136109,
270,0.6897435900492546,0.9061954599160414,0.4859335042936418,1.6672919708139755,
271,0.6794871797928443,0.9248168881122882,0.5140664966210075,1.5972669581927912,
272,0.7358974362031008,0.810587550737919,0.42199488536781055,1.848409313984844,
273,0.6948717951774597,0.8947652287972279,0.5524296676716232,1.4486999226653057,
274,0.7102564099507455,0.8958274453114241,0.549872123219473,1.5466911259209712,
275,0.7435897435897436,0.8029423877214774,0.5626598468521977,1.4381544771401777,
276,0.6871794868738224,0.9311420232821733,0.5498721230670315,1.5132384702677617,
277,0.717948717948718,0.8262811471254398,0.5242966756491405,1.587575990830541,
278,0.7128205128205128,0.8938397413645035,0.5294117650107655,1.5744613538617673,
279,0.69487179456613,0.874624539185793,0.5907928391795634,1.4080827478557596,
280,0.717948717948718,0.8623269221721551,0.4450127881811098,1.806551456146533,
281,0.7128205131261777,0.8767064378811763,0.38363171401231183,2.4253753554790527,
282,0.728205128510793,0.8383270581563314,0.4194373406107773,1.9668043388430114,
283,0.7153846153846154,0.8433266285138252,0.38874680352637836,2.2160688413073646,
284,0.7384615384615385,0.8531507858863243,0.5728900258803307,1.4678722130673012,
285,0.7025641026405188,0.8617396091803526,0.45268542245220955,1.9548004182708232,
286,0.7102564099507455,0.8754482412949587,0.5447570334005234,1.483781566095474,
287,0.746153846459511,0.8228345556136889,0.4373401539100101,1.8831293881701692,
288,0.6999999996943351,0.853758909763434,0.5294117650107655,1.5997966223055748,
289,0.7000000003056649,0.8789413027274303,0.5319693097677987,1.5074444646420686,
290,0.7410256407199762,0.8153016927914741,0.40664961682561107,1.9656109962317034,
291,0.6974358974358974,0.9103430142769446,0.5370843992818652,1.5390682943031917,
292,0.717948717948718,0.8531746014570578,0.5524296678240647,1.566615040802285,
293,0.7205128202071557,0.7868975770779145,0.5805626599989888,1.4006984915269916,
294,0.6999999996943351,0.8234016100565592,0.47826087002254203,1.7908641956651303,
295,0.7128205129733453,0.8307676272514539,0.3708439902271456,2.283765992849989,
296,0.7435897435897436,0.7873498639999292,0.5933503839365967,1.4934843738975427,
297,0.7282051278994633,0.7704753105457013,0.43989769828593944,1.9073336100029519,
298,0.6948717951774597,0.812770386842581,0.5166240413780407,1.661490944950172,
299,0.7102564105620751,0.8241136789321899,0.3222506398435139,2.6198968018412283,
300,0.6743589740533095,0.8835810432067284,0.5882352944225302,1.4546266879571979,
301,0.70512820543387,0.8322184776648497,0.5242966756491405,1.7360562433672073,
302,0.7153846150789506,0.870286643352264,0.4757033252655088,1.7488444811852693,
303,0.7282051278994633,0.7946847197337028,0.4654731462373758,1.816889769280963,
304,0.7435897432840788,0.7580259228364016,0.554987212581098,1.4930782196161998,
305,0.6923076920020275,0.8633912600003756,0.5805626601514304,1.4096797835796386,
306,0.7153846153846154,0.7972851734894972,0.4859335042936418,1.7995489149752175,
307,0.7307692304635659,0.8221390462838687,0.5831202047560221,1.4408065086740363,
308,0.753846153540489,0.7684431247222118,0.49872122807880803,1.6043397767464522,
309,0.7538461541518187,0.7667103229424892,0.3682864450890085,2.3362947635333557,
310,0.7179487182543828,0.8288792472619276,0.5677749360613811,1.4251350070661901,
311,0.7307692310748957,0.8042423297197391,0.5652173914567894,1.5060067846037237,
312,0.7487179490236135,0.7846211592356364,0.5831202049084636,1.500168438457772,
313,0.7102564105620751,0.8164284241505159,0.524296675496699,1.6356998403054064,
314,0.717948717948718,0.8138104241627914,0.5626598468521977,1.4332372328204572,
315,0.7307692304635659,0.7703077545532814,0.5703324811232974,1.4207593332166257,
316,0.7256410259466904,0.7997853303566957,0.5652173914567894,1.4336895218590642,
317,0.7589743586686941,0.7107282718022664,0.47826086987010047,1.6452021168930757,
318,0.7153846156902802,0.8391245869489816,0.4987212279263665,1.6987061793237086,
319,0.7307692304635659,0.8014859496018826,0.5652173916092309,1.5618797930915032,
320,0.7410256407199762,0.7573735464841892,0.5984654734506631,1.4451075304499672,
321,0.7615384618441264,0.7459288652126606,0.46291560148034255,1.7474704118031066,
322,0.728205128510793,0.8205537906059852,0.4654731458562719,1.93220441542623,
323,0.7589743586686941,0.7367612468890655,0.4271099748818771,2.093041661145437,
324,0.7435897435897436,0.8250908362559783,0.43989769851460175,1.8685201083302803,
325,0.7564102567159212,0.7012163308950571,0.4859335039125379,1.7789016614484665,
326,0.7384615381558736,0.7540368156555372,0.4833759595366085,1.9036015698976834,
